CLName,mainCLName,appName,domain,totalRecord,totalLobs,totalSizeGB,groupAvgSizeGB,groupMaxSizeGB,groupMinSizeGB,Max/Min,groupNum,groups
FXEJ_LOB_20250101.FXEJ_LOB_20250101,FXEJ_LOB.FXEJ_LOB,FXEJ,FXEJ_Lob_Domain,0,13134826,463.0355,2.6309,2.6707,2.5860,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
FXEJ_LOB_20250101.FXEJ_LOB_20250101,FXEJ_LOB.FXEJ_LOB,FXEJ,FXEJ_Lob_Domain,0,13134826,463.0355,2.6309,2.6707,2.5860,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
FXEJ_LOB_20260101.FXEJ_LOB_20260101,FXEJ_LOB.FXEJ_LOB,FXEJ,FXEJ_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
FXEJ_LOB_20260101.FXEJ_LOB_20260101,FXEJ_LOB.FXEJ_LOB,FXEJ,FXEJ_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
FXEJ_LOB_MAX.FXEJ_LOB_MAX,FXEJ_LOB.FXEJ_LOB,FXEJ,FXEJ_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
FXEJ_LOB_MIN.FXEJ_LOB_MIN,FXEJ_LOB.FXEJ_LOB,FXEJ,FXEJ_Lob_Domain,0,0,0,0,0,0,0,176,group1$group1$group10$group10$group11$group11$group12$group12$group13$group13$group14$group14$group15$group15$group16$group16$group17$group17$group18$group18$group19$group19$group2$group2$group20$group20$group21$group21$group22$group22$group23$group23$group24$group24$group25$group25$group26$group26$group27$group27$group28$group28$group29$group29$group3$group3$group30$group30$group31$group31$group32$group32$group33$group33$group34$group34$group35$group35$group36$group36$group37$group37$group38$group38$group39$group39$group4$group4$group40$group40$group41$group41$group42$group42$group43$group43$group44$group44$group45$group45$group46$group46$group47$group47$group48$group48$group49$group49$group5$group5$group50$group50$group51$group51$group52$group52$group53$group53$group54$group54$group55$group55$group56$group56$group57$group57$group58$group58$group59$group59$group6$group6$group60$group60$group61$group61$group62$group62$group63$group63$group64$group64$group65$group65$group66$group66$group67$group67$group68$group68$group69$group69$group7$group7$group70$group70$group71$group71$group72$group72$group73$group73$group74$group74$group75$group75$group76$group76$group77$group77$group78$group78$group79$group79$group8$group8$group80$group80$group81$group81$group82$group82$group83$group83$group84$group84$group85$group85$group86$group86$group87$group87$group88$group88$group9$group9
FXFDKD.FXFDKD_20230101,FXFDKD.FXFDKD,FXFDKD,FXFDKD_Meta_Domain,3288,0,0.0238,0.0003,0.0003,0.0003,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
FXFDKD.FXFDKD_20240101,FXFDKD.FXFDKD,FXFDKD,FXFDKD_Meta_Domain,538050,0,0.4091,0.0046,0.0049,0.0045,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
FXFDKD.FXFDKD_20250101,FXFDKD.FXFDKD,FXFDKD,FXFDKD_Meta_Domain,159931,0,0.1368,0.0016,0.0016,0.0015,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
FXFDKD.FXFDKD_MAX,FXFDKD.FXFDKD,FXFDKD,FXFDKD_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
FXFDKD.FXFDKD_MIN,FXFDKD.FXFDKD,FXFDKD,FXFDKD_Meta_Domain,0,0,0,0,0,0,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
FXFDKD.FXFDKD_PART_20230101,FXFDKD.FXFDKD_PART,FXFDKD,FXFDKD_Meta_Domain,7460,0,0.0191,0.0002,0.0002,0.0002,0,88,group1$group10$group11$group12$group13$group14$group15$group16$group17$group18$group19$group2$group20$group21$group22$group23$group24$group25$group26$group27$group28$group29$group3$group30$group31$group32$group33$group34$group35$group36$group37$group38$group39$group4$group40$group41$group42$group43$group44$group45$group46$group47$group48$group49$group5$group50$group51$group52$group53$group54$group55$group56$group57$group58$group59$group6$group60$group61$group62$group63$group64$group65$group66$group67$group68$group69$group7$group70$group71$group72$group73$group74$group75$group76$group77$group78$group79$group8$group80$group81$group82$group83$group84$group85$group86$group87$group88$group9
