ID      clName  TotalRecords    TotalSizes      RealSizes
266     bdp_sub1.f_sdb_eqz_grkhcpmxxx_trn1      33731964        5.96331787109375        5.480557879433036
267     bdp_cibs.o_cibs_auth_trans_cfg  419     0.06634521484375        0.005545460619032383
268     bdp.f_sdb_ltts_intlg_dpst_jx    3282    0.00732421875   0.004057968035340309
269     ccdm_sub2.p_ccdm_dass_acrte_camp_card_info_trn2 2618910 1.76605224609375        1.613190695643425
270     bdp_202310.f_sdb_pcrpt_hsz_nbzdzd_2023_10_half_2        0       0.005859375     0.0029306262731552124
271     qrtc_event.rt_s_o_d_czdg_acc_loan       3254    7.226806640625  7.153882032260299
272     qrtc_event.rt_s_o_d_cfas_un_ln_mst_01   76830   2.29608154296875        2.2769748345017433
273     bdp_cibs.o_cibs_gw_chnl_trans   567     0.01025390625   0.005363583564758301
274     bdp.p_sdb_obsp_loan_result      63      0.02020263671875        0.008832011371850967
275     ccdm.f_sdb_ccdm_p_tt_risk_ctrl  3548434 61.82354736328125       4.238863989710808
276     cmds.k_cmds_subscribe   0       0.0029296875    0.0014653131365776062
277     bdp.f_sdb_ussp_khh_khzh_rela    22473171        6.39837646484375        4.751605379395187
278     bdp_202310.f_sdb_ltts_zh_lsmx_202310    0       0.005859375     0.0029306262731552124
279     sdb_event.sys_perf_status       742     0.000244140625  0.00015303026884794235
280     bdp_202307.f_sdb_ltts_zh_lsmx_202307    0       0.005859375     0.0029306262731552124
281     bdp_202301.f_sdb_bpt_bplat_plmx_202301  0       0.005859375     0.0029306262731552124
282     bdp.f_sdb_eqz_repay_trans       9916526 5.84393310546875        4.998714650049806
283     bdp_202301.f_sdb_icop_ware_biz_info_ecustid_202301      0       0.0087890625    0.004395939409732819
284     bdp_202401.f_sdb_bpt_bplat_plmx_202401  0       0.005859375     0.0029306262731552124
285     ccdm_sub1.p_ccdm_dass_cust_retain_tactics_trn1  4114257 1.34613037109375        1.2640675092115998
286     bdp_202310.f_sdb_icop_ware_biz_info_ecustid_202310      0       0.0087890625    0.004395939409732819
287     bdp_sub1.f_sdb_eqz_grkhdfmxxx_trn1      111800423       22.18560791015625       17.80936663877219
288     bdp_f_sdb_icop_medical_insurance_acct_sub2.f_sdb_icop_medical_insurance_acct_trn2       4564456 1.8736572265625 1.7760689770802855
289     migration.run_status    1       0.00018310546875        0.00006118975579738617
290     HAInstanceGroup_ltts_mysql_group.HAConfig       1       0.00018310546875        0.00006149895489215851
291     HAInstanceGroup_ltts_mysql_group.HAObjectState  104     0.00042724609375        0.00024069007486104965
292     HAInstanceGroup_ltts_mysql_group.HALock 105     0.00030517578125        0.00014543719589710236
293     bdp_ltts.o_ltts_kdpa_zhuzgx     64844   0.2275390625    0.058121115900576115
294     bdp_espm_2023.o_espm_bs_eshop_wechatpushsend_his_2023   0       0.0146484375    0.007326565682888031
295     HAInstanceGroup_event_mysql_group.HAConfig      1       0.00018310546875        0.00006149895489215851
296     bdp_espm_2023.o_espm_pm_serial_syn_his_2023_04  0       0.01171875      0.005861252546310425
297     bdp_uaps.o_uaps_t_mcht_fee      162030386       50.10675048828125       43.06378229148686
298     bdp_sub2.f_sdb_pfb_acct_info_ck_trn2    44589101        12.55029296875  11.29012098070234
299     bdp.f_sdb_rcms_dyxxcx_mortgagors        114065  0.05413818359375        0.0440024035051465
300     bdp.f_sdb_ifcp_mechine_ifmtion  46      0.007080078125  0.0029457267373800278
301     bdp.f_sdb_icop_mobile_recd      13996694        5.81561279296875        4.950607276521623
302     bdp_sub1.f_sdb_eqz_grkhjbxx_trn1        21387475        4.67071533203125        4.209567952901125
303     bdp.f_sdb_ecps_direct_bank_list_frd     69      0.00726318359375        0.0029518967494368553
304     bdp_f_sdb_eqz_amort_card_belong_info_sub1.f_sdb_eqz_amort_card_belong_info_trn1 204652  0.1842041015625 0.1609977139160037
305     HAInstanceGroup_event_mysql_group.HAPendingLog  0       0.0009765625    0.0006398949772119522
306     bdp_202306.f_sdb_pcrpt_hsz_nbzdzd_202306        0       0.005859375     0.0029306262731552124
307     cmds.k_cmds_config_data 24      0.00341796875   0.001478174701333046
308     bdp.o_ltts_kfap_jigoxj  24647   0.0169677734375 0.015259625390172005
309     bdp_2023.f_sdb_ecps_points_trans_detail_his_2023        0       0.0087890625    0.004395939409732819
310     bdp.f_sdb_rcms_dyxxcx   100110  0.6949462890625 0.04986784979701042
311     bdp.f_sdb_eqz_grkhjbxx  21664246        6.3172607421875 5.662002331577241
312     qrtc_event.rt_s_o_d_ltts_kcev_khpzhe    14297892        5.22222900390625        4.337333525530994
313     bdp_cvms_o_cvms_v_poi_score_sub1.o_cvms_v_poi_score_trn1        6654098 4.25701904296875        3.721750007942319
314     bdp_f_sdb_rfss_emp_mainfamily_sub2.f_sdb_rfss_emp_mainfamily_trn2       35405   0.01446533203125        0.012594801373779774
315     bdp_202308.f_sdb_pcrpt_hsz_nbzdzd_2023_08_half_2        0       0.005859375     0.0029306262731552124
316     bdp_202312.f_sdb_pcrpt_hsz_nbzdzd_2023_12_half_2        0       0.005859375     0.0029306262731552124
317     bdp_202306.f_sdb_pcrpt_hsz_nbzdzd_2023_06_half_2        0       0.005859375     0.0029306262731552124
318     qrtc_event.rt_s_o_d_cfas_ln_mst 186057  9.2476806640625 9.138894809409976
319     ccdm_sub2.f_ccdm_p_tt_camp_cust_card_info_trn2  2618914 1.553955078125  1.5016526291146874
320     bdp_ltts.o_ltts_kfap_jigoxj     5082188 1.8858642578125 1.7117768051102757
321     bdp_202401.f_sdb_ltts_zh_lsmx_202401    0       0.005859375     0.0029306262731552124
322     qrtc_event.rt_c_u_n_event_log_copy1     148150  1.40667724609375        1.3884334275498986
323     bdp.f_sdb_ebk_bacctlist 67218   0.046142578125  0.02537680882960558
324     bdp.f_sdb_eqz_grkhdfmxxx_new    104993971       30.06201171875  23.640883181244135
325     bdp_f_sdb_ccdm_p_tt_camp_cust_card_info_sub2.f_sdb_ccdm_p_tt_camp_cust_card_info_trn2   2618914 2.10296630859375        2.04822329711169
326     bdp.f_sdb_rm_indi_risk_info     22727496        6.31866455078125        5.83949210587889
327     bdp_202401.f_sdb_icop_ware_biz_info_ecustid_202401      0       0.0087890625    0.004395939409732819
328     bdp.f_sdb_05_corp_acct_txn_his  163056422       60.2567138671875        46.455262668430805
329     bdp.f_sdb_ants_xw_electronic_signature  3390187 1.7950439453125 1.4663280379027128
330     bdp.f_sdb_cemp_business_time    816     0.0146484375    0.0063424259424209595
331     bdp_sub1.f_sdb_crd_klfq_trn1    4544330 2.265625        2.150671251118183
332     bdp.f_sdb_secb_tysh_blacklist_riskinfo  46526   0.4959716796875 0.03137654811143875
333     bdp.f_sdb_cemp_login_qywy_label 5900    0.0146484375    0.008230793289840221
334     bdp.f_sdb_ltts_kbrp_jggxii      738     0.0074462890625 0.003825157880783081
335     bdp.f_sdb_cemp_cust_labels_wdfw 456887  0.2733154296875 0.23042297270148993
336     bdp.f_sdb_cfas_guar_dtl_20220614        2       0.00018310546875        0.00006244610995054245
337     bdp_fnc_5lc_sub2.o_fnc_5lc_t5_cust_trans_log_h_trn2     9823035 5.34326171875   5.090023171156645
338     bdp.f_sdb_cemp_fekd_num 646     0.0146484375    0.006831435486674309
339     bdp.f_sdb_cemp_org_remit        374     0.0146484375    0.006083040498197079
340     bdp.f_sdb_ltts_sydk_hk_msg      180736  18.87384033203125       0.14638918079435825
341     bdp.f_sdb_cemp_fekd_han 865     0.0146484375    0.007705549709498882
342     bdp_sub2.f_sdb_cust_lb_corp_bbsc_chr_flag_trn2  708936  1.2335205078125 1.2121467553079128
343     bdp_f_sdb_eqz_grkhjbxx_current_sub2.f_sdb_eqz_grkhjbxx_current_trn2     900610  0.37664794921875        0.3586003612726927
344     bdp.f_sdb_cemp_cust_labels_xyksq        2802    0.0146484375    0.007086378522217274
345     bdp_f_sdb_cust_g_at_corp_aum_agg_sub1.f_sdb_cust_g_at_corp_aum_agg_trn1 537346  0.4036865234375 0.3888620724901557
346     bdp_fnc_5lc.o_fnc_5lc_t5_prod_info      1259    0.125   0.005105257965624332
347     bdp_f_sdb_eqz_prod_into_rev_stat_info_sub2.f_sdb_eqz_prod_into_rev_stat_info_trn2       144543  0.14849853515625        0.142695183865726
348     bdp_sub1.f_sdb_rm_indi_risk_info_trn1   21387475        4.53082275390625        4.119511135853827
349     bdp_f_sdb_ccdm_dass_acrte_camp_card_info_sub1.f_sdb_ccdm_dass_acrte_camp_card_info_trn1 2618910 2.26641845703125        2.1093968581408262
350     bdp_sub1.f_sdb_judi_fund_jymx_trn1      2137381 1.38958740234375        1.3339099502190948
351     bdp_f_sdb_crd_zdsx_score_sub1.f_sdb_crd_zdsx_score_trn1 4890064 2.37890625      2.239710569381714
352     bdp_sub2.f_sdb_mces_lamort_adjust_amt_list_trn2 2632803 1.94268798828125        1.856961558572948
353     bdp_f_sdb_cemp_remote_cust_monitor_sub1.f_sdb_cemp_remote_cust_monitor_trn1     12410   0.01055908203125        0.007888006046414375
354     bdp_f_sdb_ccdm_dass_acrte_camp_cust_info_sub1.f_sdb_ccdm_dass_acrte_camp_cust_info_trn1 1876229 1.7784423828125 1.7085590530186892
355     bdp.f_sdb_cemp_fund_num 1529    0.0146484375    0.007909830659627914
356     bdp_f_sdb_cemp_remote_cust_monitor_m_sub1.f_sdb_cemp_remote_cust_monitor_m_trn1 8398    0.01171875      0.007255556061863899
357     bdp.f_sdb_cemp_fund_han 859     0.0146484375    0.0061333756893873215
358     bdp_f_sdb_eqz_grkhdfmxxx_current_sub2.f_sdb_eqz_grkhdfmxxx_current_trn2 17927829        4.8922119140625 4.051808400079608
359     bdp.f_sdb_cemp_org_afflux_label 326     0.0146484375    0.005994601175189018
360     bdp.f_sdb_cemp_ged_cust_dos     385     0.0159912109375 0.006433785893023014
361     bdp.f_sdb_cemp_apprv_egpt       633     0.0146484375    0.006072140298783779
362     bdp_f_sdb_obsp_loan_balance_sub2.f_sdb_obsp_loan_balance_trn2   319794  0.11810302734375        0.10459124483168125
363     bdp.f_sdb_cemp_low_score_warning        2591    0.0205078125    0.011611183173954487
364     bdp_f_sdb_eqz_wblxykmx_sub1.f_sdb_eqz_wblxykmx_trn1     1891105 0.95086669921875        0.9003683868795633
365     bdp_uaps.o_uaps_t_order_new     397777030       231.10589599609375      200.61117225605994
366     bdp_f_sdb_ccdm_p_tt_camp_cust_info_sub1.f_sdb_ccdm_p_tt_camp_cust_info_trn1     22746074        6.55706787109375        5.614956736564636
367     bdp.f_sdb_rvbs_cust_labels      6348    0.0146484375    0.008230614475905895
368     bdp_f_sdb_cebs_prod_mature_info_sub2.f_sdb_cebs_prod_mature_info_trn2   100197  0.04840087890625        0.04301235917955637
369     bdp_f_sdb_lams_ln_dubi_crd_sub2.f_sdb_lams_ln_dubi_crd_trn2     12114434        3.119140625     2.866359724663198
370     bdp_f_sdb_its_paccypriar_sub2.f_sdb_its_paccypriar_trn2 9119079 3.15887451171875        2.8196011250838637
371     bdp_f_sdb_ccdm_dass_cust_marker_info_sub2.f_sdb_ccdm_dass_cust_marker_info_trn2 4114257 1.70172119140625        1.56105743534863
372     bdp_f_sdb_cemp_experience_detail_wdfw_sub2.f_sdb_cemp_experience_detail_wdfw_trn2       188427  0.21746826171875        0.2046642331406474
373     FRDCEQZ_qrtc_event_20240923.rt_f_sdb_eqz_events_conversion      0       0.0029296875    0.0014653131365776062
374     bdp_f_sdb_wmps_per_display_sub2.f_sdb_wmps_per_display_trn2     1846    0.00732421875   0.003602149896323681
375     bdp_f_sdb_eqz_cust_date_sub2.f_sdb_eqz_cust_date_trn2   22746074        4.48565673828125        3.989257742650807
376     bdp.f_sdb_cemp_ged_cust_label   1210    0.0146484375    0.006404237821698189
377     bdp.f_sdb_cemp_hpls_num 1053    0.0198974609375 0.007654015906155109
378     bdp_f_sdb_cemp_remote_cust_monitor_wo_sub2.f_sdb_cemp_remote_cust_monitor_wo_trn2       433535  0.32464599609375        0.2934116031974554
379     bdp.f_sdb_cemp_fund_label       2932    0.0146484375    0.007029134780168533
380     bdp_f_sdb_cemp_cust_nps_wdfw_sub2.f_sdb_cemp_cust_nps_wdfw_trn2 133498  0.054443359375  0.04833516199141741
381     bdp_f_sdb_icop_khlast_trade_date_sub2.f_sdb_icop_khlast_trade_date_trn2 18323040        3.76824951171875        3.4549264358356595
382     bdp.f_sdb_cemp_hpls     636     0.0146484375    0.006186505779623985
383     bdp.f_sdb_cemp_cust_labels_defq 671     0.0146484375    0.006111843511462212
384     bdp_f_sdb_icop_risk_ratsc_corp_cust_limamt_sub1.f_sdb_icop_risk_ratsc_corp_cust_limamt_trn1     1359    0.00732421875   0.003884107805788517
385     bdp.f_sdb_cemp_credit_card_activity_label       5078    0.0146484375    0.007823269814252853
386     bdp.f_sdb_cemp_cnter_tran_cnt   2324546 0.97418212890625        0.8845652295276523
387     bdp_f_sdb_icop_ltts_kdpl_edtzmx_sub2.f_sdb_icop_ltts_kdpl_edtzmx_trn2   19548687        4.2310791015625 3.857956049963832
388     bdp_f_sdb_nupp_special_query_config_sub2.f_sdb_nupp_special_query_config_trn2   117     0.00732421875   0.0029783733189105988
389     bdp_f_sdb_hpls_yqtx_sms_sub1.f_sdb_hpls_yqtx_sms_trn1   2677684 2.27899169921875        2.201083035208285
390     bdp_f_sdb_icop_cust_indi_pbank_aum_tnd_inf_sub1.f_sdb_icop_cust_indi_pbank_aum_tnd_inf_trn1     13968207        3.45184326171875        3.149418355897069
391     bdp_p_sdb_nhrms_v_emp_workexp_sub1.p_sdb_nhrms_v_emp_workexp_trn1       9591    0.0087890625    0.005037479102611542
392     bdp_f_sdb_cust_g_cm_corp_mger_inf_sub2.f_sdb_cust_g_cm_corp_mger_inf_trn2       438651  0.1929931640625 0.1829682243987918
393     bdp_f_sdb_wbmp_cust_age_distri_sub2.f_sdb_wbmp_cust_age_distri_trn2     2255    0.00732421875   0.0037397751584649086
394     bdp_f_sdb_eqz_aip_mark_product_rec_out_sub1.f_sdb_eqz_aip_mark_product_rec_out_trn1     4777356 2.41168212890625        2.3476093197241426
395     bdp_cibs.o_cibs_e_payroll_batch_bak20250226     2253467 0.9908447265625 0.982895202934742
396     bdp_f_sdb_nupp_payment_busi_sub2.f_sdb_nupp_payment_busi_trn2   243024  0.136962890625  0.12266652751713991
397     bdp_p_sdb_cemp_survey_respondent_lower_sub2.p_sdb_cemp_survey_respondent_lower_trn2     438920  0.2720947265625 0.23804647661745548
398     bdp.f_sdb_cemp_index_statistics_wdfw    804     0.02197265625   0.010594873689115047
399     bdp.f_sdb_cemp_business_time_dos        346     0.01666259765625        0.006460046395659447
400     bdp.f_sdb_ussp_zdmx_list_bak20250411    1       0.00018310546875        0.00006192736327648163
401     bdp_f_sdb_ibms_bcs_asset_tran_app_sub2.f_sdb_ibms_bcs_asset_tran_app_trn2       193690  0.23931884765625        0.21927820798009634
402     bdp_p_sdb_cemp_cust_satisfaction_total_sub1.p_sdb_cemp_cust_satisfaction_total_trn1     31888   0.01617431640625        0.014331098645925522
